url,provider,subject,area
113,Coursera,Software Development,Computer Science
114,Coursera,Algorithms,Computer Science
115,Coursera,Software Development,Computer Science
122,Coursera,Economics,Social Sciences
132,edX,Health & Safety,Life Sciences
136,Coursera,Mobile and Web Development,Computer Science
137,Coursera,Leadership and Management,Business
138,Coursera,Economics & Finance,Business
139,Coursera,Math and Logic,Math and Logic
150,Coursera,Education,Social Sciences
156,Coursera,Machine Learning,Data Science
159,Coursera,Nutrition,Life Sciences
160,Coursera,Physics and Astronomy,Physical Science and Engineering
163,Coursera,Social Sciences,Social Sciences
166,Coursera,Physics and Astronomy,Physical Science and Engineering
167,Coursera,Animals and Veterinary Science,Life Sciences
178,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
180,Coursera,Medicine & Healthcare,Life Sciences
181,Coursera,Data Analysis & Statistics,Data Science
183,Coursera,Medicine & Healthcare,Life Sciences
184,Coursera,Medicine & Healthcare,Life Sciences
188,Coursera,Computer Science,Computer Science
190,Coursera,Governance and Society,Social Sciences
191,Coursera,Medicine & Healthcare,Life Sciences
192,Coursera,Music and Art,Arts and Humanities
193,Coursera,Music and Art,Arts and Humanities
196,Coursera,History,Arts and Humanities
197,Coursera,Math and Logic,Math and Logic
199,Coursera,Biology,Life Sciences
200,Coursera,History,Arts and Humanities
201,Coursera,Biology,Life Sciences
202,Coursera,Data Analysis,Data Science
212,Coursera,Software Development,Computer Science
214,Coursera,Software Development,Computer Science
217,Coursera,Nutrition,Life Sciences
221,Coursera,Music and Art,Arts and Humanities
223,Coursera,Clinical Science,Life Sciences
225,Coursera,Music and Art,Arts and Humanities
226,Coursera,Law,Social Sciences
239,Coursera,Psychology,Social Sciences
240,Coursera,Leadership and Management,Business
244,Coursera,Law,Social Sciences
246,Coursera,Software Development,Computer Science
248,Coursera,Governance and Society,Social Sciences
250,Coursera,Data Analysis,Data Science
328,Coursera,Medicine & Healthcare,Life Sciences
340,Coursera,Entrepreneurship,Business
341,Coursera,Music and Art,Arts and Humanities
344,Coursera,Psychology,Social Sciences
346,Coursera,Business,Business
350,Coursera,Psychology,Social Sciences
351,Coursera,Data Analysis & Statistics,Data Science
355,Coursera,Computer Science,Computer Science
357,Coursera,Bioinformatics,Life Sciences
359,Coursera,Medicine & Healthcare,Life Sciences
361,Coursera,Data Analysis,Data Science
362,Coursera,Nutrition,Life Sciences
365,Coursera,Economics,Social Sciences
374,Coursera,Computer Science,Computer Science
377,Coursera,Leadership and Management,Business
378,Coursera,Music and Art,Arts and Humanities
379,Coursera,Data Analysis,Data Science
382,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
384,Coursera,History,Arts and Humanities
385,Coursera,Education,Social Sciences
387,Coursera,Economics,Social Sciences
390,Coursera,Philosophy,Arts and Humanities
391,Coursera,Biology,Life Sciences
395,Coursera,History,Arts and Humanities
398,Coursera,Law,Social Sciences
401,Coursera,Physics and Astronomy,Physical Science and Engineering
406,Coursera,Physics and Astronomy,Physical Science and Engineering
407,Coursera,Leadership and Management,Business
408,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
410,Coursera,History,Arts and Humanities
411,Coursera,Learning English,Language Learning
414,Coursera,Business Strategy,Business
415,Coursera,Electrical Engineering,Physical Science and Engineering
416,Coursera,History,Arts and Humanities
418,Coursera,Computer Science,Computer Science
419,Coursera,Governance and Society,Social Sciences
424,Coursera,Physics,Physical Science and Engineering
426,Coursera,Music and Art,Arts and Humanities
433,Coursera,Governance and Society,Social Sciences
453,Coursera,Mechanical Engineering,Physical Science and Engineering
457,Coursera,Physics and Astronomy,Physical Science and Engineering
458,Coursera,Medicine & Healthcare,Life Sciences
459,Coursera,Medicine & Healthcare,Life Sciences
464,Coursera,Business,Business
468,Coursera,Bioinformatics,Life Sciences
1176,Coursera,History,Arts and Humanities
1177,Coursera,Psychology,Social Sciences
1183,Coursera,History,Arts and Humanities
1192,Coursera,History,Arts and Humanities
1195,Coursera,Entrepreneurship,Business
1199,Coursera,History,Arts and Humanities
3131,edX,Health & Safety,Life Sciences
3133,edX,Biology & Life Sciences,Life Sciences
3195,Coursera,Biology,Life Sciences
3199,Coursera,Medicine & Healthcare,Life Sciences
3238,Coursera,Biology,Life Sciences
3240,Coursera,Chemistry,Physical Science and Engineering
3263,Coursera,Math and Logic,Math and Logic
3277,Coursera,History,Arts and Humanities
3336,Coursera,Machine Learning,Data Science
3339,Coursera,Medicine & Healthcare,Life Sciences
3354,Coursera,Electrical Engineering,Physical Science and Engineering
3355,Coursera,Economics,Social Sciences
3356,Coursera,Economics,Social Sciences
3360,Coursera,Music and Art,Arts and Humanities
3361,Coursera,Governance and Society,Social Sciences
3363,Coursera,Software Development,Computer Science
3366,Coursera,Clinical Science,Life Sciences
3370,Coursera,Biology,Life Sciences
3460,Coursera,Medicine & Healthcare,Life Sciences
3555,Coursera,Software Development,Computer Science
3581,Coursera,Economics,Social Sciences
3611,Coursera,Governance and Society,Social Sciences
6266,Coursera,History,Arts and Humanities
6287,Coursera,Philosophy,Arts and Humanities
6376,Coursera,Governance and Society,Social Sciences
6471,Coursera,Finance,Business
6814,Coursera,History,Arts and Humanities
6820,Coursera,Ethics,Arts and Humanities
6823,Coursera,Governance and Society,Social Sciences
12636,Coursera,Math and Logic,Math and Logic
12637,Coursera,Math and Logic,Math and Logic
12638,Coursera,Business Strategy,Business
12652,Coursera,Finance,Business
12653,Coursera,Data Analysis,Data Science
12677,Coursera,History,Arts and Humanities
12681,Coursera,Physics and Astronomy,Physical Science and Engineering
12685,Coursera,Biology,Life Sciences
12690,Coursera,Economics,Social Sciences
12695,Coursera,Probability and Statistics,Data Science
12696,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
12697,Coursera,Computer Science,Computer Science
12699,Coursera,Math and Logic,Math and Logic
12705,Coursera,Anthropology,Arts and Humanities
12707,Coursera,Machine Learning,Data Science
12749,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
14080,edX,Physics,Physical Science and Engineering
14123,edX,Computer Science,Computer Science
14150,Coursera,Philosophy,Arts and Humanities
14158,Coursera,Biology,Life Sciences
14381,Coursera,Business & Management,Business
16068,Coursera,Math and Logic,Math and Logic
16089,Coursera,Film,Arts and Humanities
19166,Coursera,Music and Art,Arts and Humanities
26686,edX,Energy & Earth Sciences,Physical Science and Engineering
34601,edX,Energy & Earth Sciences,Physical Science and Engineering
34642,edX,Energy & Earth Sciences,Physical Science and Engineering
34704,edX,Philosophy & Ethics,Arts and Humanities
34831,edX,Health & Safety,Life Sciences
35736,edX,Computer Science,Computer Science
35742,edX,Communication,Business
35757,edX,History,Arts and Humanities
35844,edX,History,Arts and Humanities
36234,edX,History,Arts and Humanities
36235,edX,History,Arts and Humanities
36266,edX,Engineering,Physical Science and Engineering
36388,edX,Computer Science,Computer Science
36392,edX,Math,Math and Logic
36395,edX,Electronics,Physical Science and Engineering
36403,edX,Chemistry,Physical Science and Engineering
36404,edX,Business & Management,Business
45321,edX,Computer Science,Computer Science
45492,edX,Electronics,Physical Science and Engineering
47053,edX,History,Arts and Humanities
50528,Coursera,Electrical Engineering,Physical Science and Engineering
51446,Coursera,Data Analysis,Data Science
51467,Coursera,Data Analysis,Data Science
67376,Coursera,Physics and Astronomy,Physical Science and Engineering
68064,edX,Computer Science,Computer Science
69195,edX,Computer Science,Computer Science
69224,edX,Social Sciences,Social Sciences
69291,Coursera,Software Development,Computer Science
69742,edX,Data Analysis & Statistics,Data Science
69885,edX,Computer Science,Computer Science
69939,edX,Math,Math and Logic
69981,edX,Chemistry,Physical Science and Engineering
69983,edX,Chemistry,Physical Science and Engineering
69985,edX,Math,Math and Logic
70322,Coursera,Machine Learning,Data Science
70338,Coursera,Software Development,Computer Science
70384,Coursera,Governance and Society,Social Sciences
75193,Coursera,Entrepreneurship,Business
75462,Coursera,Algorithms,Computer Science
78565,edX,Law,Social Sciences
81151,edX,Biology & Life Sciences,Life Sciences
81425,edX,Biology & Life Sciences,Life Sciences
81876,edX,Computer Science,Computer Science
83210,edX,Biology & Life Sciences,Life Sciences
19,Coursera,Computer Science,Computer Science
52,Coursera,Computer Security and Networks,Computer Science
198,Coursera,Math and Logic,Math and Logic
208,Coursera,Psychology,Social Sciences
210,Coursera,Machine Learning,Data Science
250,Coursera,Data Analysis & Statistics,Data Science
386,Coursera,Education,Social Sciences
421,Coursera,Physics and Astronomy,Physical Science and Engineering
463,Coursera,Software Development,Computer Science
469,Coursera,Education,Social Sciences
479,Coursera,Education,Social Sciences
480,Coursera,Education,Social Sciences
1196,Coursera,Business Strategy,Business
3184,Coursera,Medicine & Healthcare,Life Sciences
3611,Coursera,Sociology,Social Sciences
3612,Coursera,Math and Logic,Math and Logic
3613,Coursera,Biology,Life Sciences
6814,Coursera,Education,Social Sciences
12647,Coursera,Finance,Business
12656,Coursera,Psychology,Social Sciences
12658,Coursera,Philosophy,Arts and Humanities
12659,Coursera,Animals and Veterinary Science,Life Sciences
12661,Coursera,Music and Art,Arts and Humanities
12665,Coursera,Clinical Science,Life Sciences
12666,Coursera,Leadership and Management,Business
12672,Coursera,Biology,Life Sciences
12676,Coursera,History,Arts and Humanities
12708,Coursera,Music and Art,Arts and Humanities
14125,edX,Computer Science,Computer Science
14151,Coursera,Medicine & Healthcare,Life Sciences
14154,Coursera,Education,Social Sciences
14163,Coursera,Clinical Science,Life Sciences
14214,Coursera,Governance and Society,Social Sciences
14308,Coursera,Governance and Society,Social Sciences
14329,Coursera,Career Development,Personal Development
14409,Coursera,Psychology,Social Sciences
14411,Coursera,Software Development,Computer Science
16064,Coursera,Finance,Business
16065,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
16847,Coursera,Leadership and Management,Business
16853,Coursera,Mobile and Web Development,Computer Science
17410,Coursera,Software Development,Computer Science
19238,Coursera,Bioinformatics,Life Sciences
19561,Coursera,Music and Art,Arts and Humanities
20045,Coursera,Bioinformatics,Life Sciences
20200,Coursera,Governance and Society,Social Sciences
20325,Coursera,Entrepreneurship,Business
20388,Coursera,Engineering,Physical Science and Engineering
20420,Coursera,Education,Social Sciences
20448,Coursera,Medicine & Healthcare,Life Sciences
20449,Coursera,Governance and Society,Social Sciences
23701,Coursera,Economics,Social Sciences
24330,Coursera,Social Sciences,Social Sciences
24359,edX,Education & Teacher Training,Social Sciences
24536,Coursera,Biology,Life Sciences
25295,Coursera,Data Analysis & Statistics,Data Science
25392,Coursera,Data Analysis,Data Science
25680,Coursera,Law,Social Sciences
25942,Coursera,Data Analysis,Data Science
26563,Coursera,Economics,Social Sciences
27501,Coursera,Probability and Statistics,Data Science
27787,Coursera,Ethics,Arts and Humanities
27928,Coursera,Math and Logic,Math and Logic
28164,Coursera,Psychology,Social Sciences
28644,Coursera,Algorithms,Computer Science
28660,Coursera,Data Analysis,Data Science
28662,Coursera,Data Analysis,Data Science
28699,edX,Biology & Life Sciences,Life Sciences
34333,Coursera,Math and Logic,Math and Logic
34438,Coursera,Leadership and Management,Business
34575,edX,Education & Teacher Training,Social Sciences
34617,edX,Physics,Physical Science and Engineering
34655,edX,Art & Culture,Arts and Humanities
34676,edX,Computer Science,Computer Science
34816,edX,Science,Physical Science and Engineering
34834,edX,Physics,Physical Science and Engineering
34840,edX,History,Arts and Humanities
35389,Coursera,Philosophy,Arts and Humanities
35413,Coursera,Music and Art,Arts and Humanities
35417,Coursera,Social Sciences,Social Sciences
35731,edX,Mobile and Web Development,Computer Science
35754,edX,History,Arts and Humanities
35774,edX,History,Arts and Humanities
35864,edX,Environmental Studies,Physical Science and Engineering
35902,edX,Health & Safety,Life Sciences
35931,edX,Engineering,Physical Science and Engineering
35934,edX,Math,Math and Logic
36142,edX,Biology & Life Sciences,Life Sciences
36236,edX,History,Arts and Humanities
