course_id,url,platform,provider,subject,area,time-1,time-2,time-3,time-4,performance-1,performance-2,performance-3,performance-4,betweenness-1,betweenness-2,betweenness-3,betweenness-4,closeness-1,closeness-2,closeness-3,closeness-4,eigen-1,eigen-2,eigen-3,eigen-4
classCentral-1771,https://www.class-central.com/mooc/4893/coursera-the-global-financial-crisis,classCentral,Coursera,Economics,Social Sciences,FALSE,TRUE,TRUE,TRUE,0.0,0.0,23.0,22.0,NA,NA,2788.830924,2056.625,NA,NA,5.74E-06,3.35E-06,NA,NA,0.062074952,0.000229629
classCentral-1772,https://www.class-central.com/mooc/4898/coursera-the-power-of-markets-i-the-basics-of-supply-and-demand-and-consumer-behavior,classCentral,Coursera,Business Essentials,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,5.0,0.0,NA,NA,0,NA,NA,NA,5.71E-06,NA,NA,NA,0.003853262,NA
classCentral-1773,https://www.class-central.com/mooc/5067/coursera-single-variable-calculus,classCentral,Coursera,Math and Logic,Math and Logic,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1774,https://www.class-central.com/mooc/5074/coursera-materials-science-10-things-every-engineer-should-know,classCentral,Coursera,Mechanical Engineering,Physical Science and Engineering,FALSE,TRUE,TRUE,TRUE,0.0,0.0,12.0,4.0,NA,NA,574,0,NA,NA,5.73E-06,8.29E-07,NA,NA,0,4.10E-18
classCentral-1775,https://www.class-central.com/mooc/5252/coursera-corporate-strategy,classCentral,Coursera,Business Strategy,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,0,NA,NA,NA,8.32E-07,NA,NA,NA,2.73E-18
classCentral-1776,https://www.class-central.com/mooc/5512/coursera-optimizing-a-website-for-search,classCentral,Coursera,Marketing,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1777,https://www.class-central.com/mooc/5529/coursera-pricing-strategy,classCentral,Coursera,Marketing,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1778,https://www.class-central.com/mooc/5473/coursera-successful-interviewing,classCentral,Coursera,Learning English,Language Learning,FALSE,FALSE,TRUE,TRUE,0.0,0.0,5.0,0.0,NA,NA,0,NA,NA,NA,5.69E-06,NA,NA,NA,3.76E-10,NA
classCentral-1779,https://www.class-central.com/mooc/5478/coursera-brand-and-product-management,classCentral,Coursera,Marketing,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,4.0,5.0,NA,NA,32.33695634,0,NA,NA,5.73E-06,8.29E-07,NA,NA,2.74E-05,4.10E-18
classCentral-1780,https://www.class-central.com/mooc/5480/coursera-understanding-financial-markets,classCentral,Coursera,Finance,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1781,https://www.class-central.com/mooc/5485/coursera-pharmaceutical-and-medical-device-innovations,classCentral,Coursera,Finance,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,9.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-1782,https://www.class-central.com/mooc/5668/coursera-international-cyber-conflicts,classCentral,Coursera,Computer Security and Networks,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,8.0,NA,NA,NA,3,NA,NA,NA,3.32E-06,NA,NA,NA,8.20E-18
classCentral-1783,https://www.class-central.com/mooc/5625/coursera-creative-writing-the-craft-of-plot,classCentral,Coursera,Music and Art,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,20.0,20.0,NA,NA,1198.914134,0,NA,NA,5.70E-06,3.34E-06,NA,NA,0,4.10E-18
classCentral-1784,https://www.class-central.com/mooc/5586/coursera-imagery-automation-and-applications,classCentral,Coursera,Environmental Science and Sustainability,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,0.020717504
classCentral-1785,https://www.class-central.com/mooc/5757/coursera-exploring-and-producing-data-for-business-decision-making,classCentral,Coursera,Business Essentials,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,5.0,4.0,NA,NA,1,0,NA,NA,5.73E-06,8.29E-07,NA,NA,0,5.47E-18
classCentral-1786,https://www.class-central.com/mooc/6041/coursera-adhd-everyday-strategies-for-elementary-students,classCentral,Coursera,Education,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-1787,https://www.class-central.com/mooc/5973/coursera-international-law-in-action-investigating-and-prosecuting-international-crimes,classCentral,Coursera,Law,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1788,https://www.class-central.com/mooc/6197/coursera-anticipating-your-next-battle-in-business-and-beyond,classCentral,Coursera,Business Strategy,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1789,https://www.class-central.com/mooc/5992/coursera-leadership-and-influence,classCentral,Coursera,Leadership and Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1790,https://www.class-central.com/mooc/6508/coursera-natural-attenuation-of-groundwater-contaminants-new-paradigms-technologies-and-applications,classCentral,Coursera,Environmental Science and Sustainability,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1791,https://www.class-central.com/mooc/6399/coursera-behavioral-investing,classCentral,Coursera,Finance,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1792,https://www.class-central.com/mooc/6596/coursera-successful-presentation,classCentral,Coursera,Business Essentials,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1793,https://www.class-central.com/mooc/6926/coursera-evaluating-user-interfaces,classCentral,Coursera,Design and Product,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1794,https://www.class-central.com/mooc/6933/coursera-matrix-factorization-and-advanced-techniques,classCentral,Coursera,Machine Learning,Data Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1795,https://www.class-central.com/mooc/6818/coursera-academic-discussions-in-english,classCentral,Coursera,Learning English,Language Learning,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1796,https://www.class-central.com/mooc/7051/coursera-musicianship-tensions-harmonic-function-and-modal-interchange,classCentral,Coursera,Music and Art,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1797,https://www.class-central.com/mooc/7190/coursera-digital-transformations,classCentral,Coursera,Business Strategy,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1798,https://www.class-central.com/mooc/7121/coursera-building-high-performing-teams,classCentral,Coursera,Leadership and Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1799,https://www.class-central.com/mooc/7107/coursera-construction-finance,classCentral,Coursera,Business Strategy,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-1800,https://www.class-central.com/mooc/7032/coursera-trading-algorithms,classCentral,Coursera,Finance,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,2.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,4.10E-18
classCentral-1801,https://www.class-central.com/mooc/7284/coursera-master-class-for-corporate-entrepreneurs,classCentral,Coursera,Entrepreneurship,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1802,https://www.class-central.com/mooc/7354/coursera-graph-search-shortest-paths-and-data-structures,classCentral,Coursera,Algorithms,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1803,https://www.class-central.com/mooc/7359/coursera-digital-systems-from-logic-gates-to-processors,classCentral,Coursera,Electrical Engineering,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1804,https://www.class-central.com/mooc/7328/coursera-deception-detox-using-research-methods-and-statistics-to-change-the-world,classCentral,Coursera,Probability and Statistics,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1805,https://www.class-central.com/mooc/7664/coursera-health-care-it-challenges-and-opportunities,classCentral,Coursera,Medicine & Healthcare,Life Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1806,https://www.class-central.com/mooc/7638/coursera-big-history-from-the-big-bang-until-today,classCentral,Coursera,Physics and Astronomy,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-1807,https://www.class-central.com/mooc/8105/coursera-the-sun-and-the-total-eclipse-of-august-2017,classCentral,Coursera,Physics and Astronomy,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1808,https://www.class-central.com/mooc/8092/coursera-data-analytics-for-lean-six-sigma,classCentral,Coursera,Data Analysis,Data Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1809,https://www.class-central.com/mooc/459/coursera-organizational-analysis,classCentral,Coursera,Leadership and Management,Business,TRUE,TRUE,TRUE,TRUE,5.0,12.999999999,0.0,14.000000001,NA,0,NA,0,NA,8.33E-06,NA,3.34E-06,NA,0,NA,1.09E-06
classCentral-1810,https://www.class-central.com/mooc/430/coursera-the-modern-world-part-one-global-history-from-1760-to-1910,classCentral,Coursera,History,Arts and Humanities,TRUE,FALSE,TRUE,TRUE,10.0,9.0,18.0,42.000000003000004,NA,NA,0,1056.579447,NA,NA,5.72E-06,3.34E-06,NA,NA,1.96E-05,8.20E-18
classCentral-1811,https://www.class-central.com/mooc/714/coursera-critical-perspectives-on-management,classCentral,Coursera,Leadership and Management,Business,TRUE,TRUE,TRUE,TRUE,19.0,42.0,43.000000002,27.0,NA,22.16666667,1091.272765,0,NA,2.55E-05,5.76E-06,8.29E-07,NA,0,0.01909905,4.10E-18
classCentral-1812,https://www.class-central.com/mooc/625/coursera-introduction-to-corporate-finance,classCentral,Coursera,Finance,Business,TRUE,TRUE,TRUE,TRUE,4.0,4.0,58.000000006,11.000000001,NA,0,1171.435965,0,NA,2.53E-05,5.72E-06,3.34E-06,NA,0,0.000154935,1.64E-06
classCentral-1813,https://www.class-central.com/mooc/745/coursera-biology-meets-programming-bioinformatics-for-beginners,classCentral,Coursera,Bioinformatics,Life Sciences,TRUE,TRUE,TRUE,TRUE,0.0,10.0,15.0,4.0,NA,0,0,0,NA,8.38E-06,5.75E-06,3.34E-06,NA,0,0,4.10E-18
classCentral-1814,https://www.class-central.com/mooc/839/coursera-clinical-terminology-for-international-and-u-s-students,classCentral,Coursera,Medicine & Healthcare,Life Sciences,TRUE,TRUE,TRUE,TRUE,0.0,12.0,15.0,15.0,NA,NA,286.9592463,33,NA,NA,5.76E-06,3.34E-06,NA,NA,0,6.83E-18
classCentral-1815,https://www.class-central.com/mooc/911/coursera-moralities-of-everyday-life,classCentral,Coursera,Psychology,Social Sciences,TRUE,TRUE,TRUE,TRUE,15.0,23.0,35.0,77.999999998,NA,0,579,6957.71513,NA,2.54E-05,5.73E-06,3.36E-06,NA,0,0,0.004050744
classCentral-1816,https://www.class-central.com/mooc/1054/coursera-the-power-of-microeconomics-economic-principles-in-the-real-world,classCentral,Coursera,Economics,Social Sciences,TRUE,TRUE,TRUE,TRUE,0.0,15.0,5.0,0.0,NA,128,82.41466447,NA,NA,2.54E-05,5.74E-06,NA,NA,0.019029105,0.000876615,NA
classCentral-1817,https://www.class-central.com/mooc/1030/coursera-living-with-dementia-impact-on-individuals-caregivers-communities-and-societies,classCentral,Coursera,Medicine & Healthcare,Life Sciences,TRUE,TRUE,TRUE,TRUE,3.0,11.000000001,0.0,8.0,NA,0,NA,NA,NA,8.33E-06,NA,NA,NA,0,NA,NA
classCentral-1818,https://www.class-central.com/mooc/1136/coursera-music-s-big-bang-the-genesis-of-rock-n-roll,classCentral,Coursera,Music and Art,Arts and Humanities,TRUE,FALSE,TRUE,TRUE,0.0,10.0,5.0,9.0,NA,0,4.4,NA,NA,8.35E-06,5.72E-06,NA,NA,0,0,NA
classCentral-1819,https://www.class-central.com/mooc/1383/coursera-public-economics,classCentral,Coursera,Economics,Social Sciences,TRUE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1820,https://www.class-central.com/mooc/1299/coursera-statistical-mechanics-algorithms-and-computations,classCentral,Coursera,Physics and Astronomy,Physical Science and Engineering,TRUE,TRUE,TRUE,TRUE,0.0,5.0,5.0,5.0,NA,NA,0,0,NA,NA,5.74E-06,3.34E-06,NA,NA,0,9.50E-08
classCentral-1821,https://www.class-central.com/mooc/1307/coursera-fundamentals-of-global-energy-business,classCentral,Coursera,Environmental Science and Sustainability,Physical Science and Engineering,TRUE,TRUE,TRUE,TRUE,6.0,5.0,11.000000001,0.0,0,NA,0,NA,0.006666667,NA,9.58E-07,NA,0,NA,0,NA
classCentral-1822,https://www.class-central.com/mooc/1364/coursera-water-supply-and-sanitation-policy-in-developing-countries-part-1-understanding-complex-problems,classCentral,Coursera,Governance and Society,Social Sciences,TRUE,TRUE,FALSE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1823,https://www.class-central.com/mooc/1749/coursera-bioinformatic-methods-ii,classCentral,Coursera,Bioinformatics,Life Sciences,TRUE,TRUE,TRUE,TRUE,0.0,4.0,7.0,0.0,NA,0,29.18130414,NA,NA,2.54E-05,5.73E-06,NA,NA,0,0.003853224,NA
classCentral-1824,https://www.class-central.com/mooc/1770/coursera-fundamentals-of-fluid-power,classCentral,Coursera,Mechanical Engineering,Physical Science and Engineering,FALSE,TRUE,TRUE,TRUE,0.0,0.0,4.0,3.0,NA,NA,0,0,NA,NA,9.58E-07,8.29E-07,NA,NA,0,4.10E-18
classCentral-1825,https://www.class-central.com/mooc/1718/coursera-regression-models,classCentral,Coursera,Probability and Statistics,Data Science,TRUE,TRUE,TRUE,TRUE,0.0,8.000000001,56.000000007,17.000000002999997,NA,0,3847.538518,1922.556411,NA,8.33E-06,5.75E-06,3.36E-06,NA,0,0.222060187,0.003112898
classCentral-1826,https://www.class-central.com/mooc/1720/coursera-developing-data-products,classCentral,Coursera,Data Analysis,Data Science,TRUE,TRUE,TRUE,TRUE,0.0,10.0,49.999999998,11.000000001,NA,57.77777778,1366.405991,1857.249842,NA,2.54E-05,5.74E-06,3.35E-06,NA,0.079986955,0.119845004,0.000176464
classCentral-1827,https://www.class-central.com/mooc/2076/coursera-an-introduction-to-global-health,classCentral,Coursera,Medicine & Healthcare,Life Sciences,FALSE,TRUE,TRUE,TRUE,0.0,0.0,9.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1828,https://www.class-central.com/mooc/2677/coursera-america-s-written-constitution,classCentral,Coursera,Governance and Society,Social Sciences,FALSE,TRUE,TRUE,TRUE,0.0,9.0,14.000000001,15.0,NA,0,2403.449328,6,NA,2.47E-05,5.73E-06,3.35E-06,NA,0,9.48E-06,4.10E-18
classCentral-1829,https://www.class-central.com/mooc/2665/coursera-introduction-to-chemistry-structures-and-solutions,classCentral,Coursera,Chemistry,Physical Science and Engineering,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1830,https://www.class-central.com/mooc/2723/coursera-communication-in-the-21st-century-workplace,classCentral,Coursera,Business Essentials,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,12.0,5.0,NA,NA,58.96246001,NA,NA,NA,5.74E-06,NA,NA,NA,0.000330515,NA
classCentral-1831,https://www.class-central.com/mooc/2728/coursera-initiating-and-planning-projects,classCentral,Coursera,Leadership and Management,Business,FALSE,TRUE,TRUE,TRUE,0.0,14.000000001,38.999999996999996,22.999999998,NA,1125.366667,2881.844816,0,NA,2.55E-05,5.74E-06,3.35E-06,NA,0.054653231,0.002900931,4.10E-18
classCentral-1832,https://www.class-central.com/mooc/2730/coursera-managing-project-risks-and-changes,classCentral,Coursera,Leadership and Management,Business,FALSE,TRUE,TRUE,TRUE,0.0,8.0,25.0,4.0,NA,0,0,NA,NA,2.54E-05,5.71E-06,NA,NA,0,0,NA
classCentral-1833,https://www.class-central.com/mooc/2754/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-practice,classCentral,Coursera,Marketing,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,54.000000002,32.0,NA,NA,1775.570685,0,NA,NA,5.73E-06,8.31E-07,NA,NA,0.001055005,4.10E-18
classCentral-1834,https://www.class-central.com/mooc/2987/coursera-introduction-to-classical-music,classCentral,Coursera,Music and Art,Arts and Humanities,FALSE,TRUE,TRUE,TRUE,0.0,9.0,35.0,38.0,NA,1114.777778,2336.485294,2506.781426,NA,2.55E-05,5.75E-06,3.36E-06,NA,0.045325537,0.030136464,0.004484114
classCentral-1835,https://www.class-central.com/mooc/3586/coursera-internet-giants-the-law-and-economics-of-media-platforms,classCentral,Coursera,Law,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,9.0,5.0,NA,NA,0,NA,NA,NA,9.58E-07,NA,NA,NA,0,NA
classCentral-1836,https://www.class-central.com/mooc/3497/coursera-cracking-the-creativity-code-discovering-ideas,classCentral,Coursera,Entrepreneurship,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,2.0,9.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-1837,https://www.class-central.com/mooc/3707/coursera-conversations-that-inspire-coaching-learning-leadership-and-change,classCentral,Coursera,Leadership and Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,5.0,0.0,NA,NA,0,NA,NA,NA,5.73E-06,NA,NA,NA,2.74E-05,NA
classCentral-1838,https://www.class-central.com/mooc/4003/coursera-principles-of-valuation-time-value-of-money,classCentral,Coursera,Finance,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1839,https://www.class-central.com/mooc/3935/coursera-soul-beliefs-causes-and-consequences-unit-2-belief-systems,classCentral,Coursera,History,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,16.0,3.0,NA,NA,0,NA,NA,NA,5.73E-06,NA,NA,NA,0,NA
classCentral-1840,https://www.class-central.com/mooc/4178/coursera-business-of-games-and-entrepreneurship,classCentral,Coursera,Business Strategy,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,3.0,4.0,NA,NA,0,NA,NA,NA,5.73E-06,NA,NA,NA,0,NA
classCentral-1841,https://www.class-central.com/mooc/4185/coursera-sharpened-visions-a-poetry-workshop,classCentral,Coursera,Music and Art,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,29.000000000999997,14.0,NA,NA,795.2369799,20.84357143,NA,NA,5.74E-06,3.35E-06,NA,NA,0.002175327,0.000114722
classCentral-1842,https://www.class-central.com/mooc/4212/coursera-object-oriented-programming-in-java,classCentral,Coursera,Software Development,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,40.0,24.0,NA,NA,4629.435903,0,NA,NA,5.76E-06,3.35E-06,NA,NA,0.01862029,4.10E-18
classCentral-1843,https://www.class-central.com/mooc/4192/coursera-introduction-to-public-relations,classCentral,Coursera,Marketing,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,8.0,0.0,NA,NA,0,NA,NA,NA,9.58E-07,NA,NA,NA,0,NA
classCentral-1844,https://www.class-central.com/mooc/4197/coursera-rails-with-active-record-and-action-pack,classCentral,Coursera,Software Development,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,4.0,8.0,NA,NA,581,740.3401972,NA,NA,5.73E-06,3.35E-06,NA,NA,0.002509569,5.23E-05
classCentral-1845,https://www.class-central.com/mooc/4229/coursera-server-side-development-with-nodejs,classCentral,Coursera,Software Development,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,5.0,5.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,0.029089162
classCentral-1846,https://www.class-central.com/mooc/4250/coursera-types-of-conflict,classCentral,Coursera,Business Essentials,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,4.0,8.0,NA,NA,NA,1,NA,NA,NA,3.32E-06,NA,NA,NA,4.10E-18
classCentral-1847,https://www.class-central.com/mooc/4262/coursera-the-business-of-social,classCentral,Coursera,Marketing,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,5.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1848,https://www.class-central.com/mooc/4205/coursera-what-is-social,classCentral,Coursera,Marketing,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,46.0,4.0,NA,NA,431.2959327,0,NA,NA,5.76E-06,3.34E-06,NA,NA,0.017671499,2.53E-09
classCentral-1849,https://www.class-central.com/mooc/4279/coursera-strategic-management,classCentral,Coursera,Business Strategy,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,9.0,10.0,NA,NA,0,0,NA,NA,5.74E-06,3.35E-06,NA,NA,0.001788293,1.80E-07
classCentral-1850,https://www.class-central.com/mooc/4313/coursera-machine-learning-clustering-retrieval,classCentral,Coursera,Data Analysis,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,19.0,NA,NA,NA,4001.913028,NA,NA,NA,3.35E-06,NA,NA,NA,2.05E-06
classCentral-1851,https://www.class-central.com/mooc/4318/coursera-reviews-metrics-for-software-improvements,classCentral,Coursera,Design and Product,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1852,https://www.class-central.com/mooc/4325/coursera-interfacing-with-the-arduino,classCentral,Coursera,Electrical Engineering,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,12.999999999,8.0,NA,NA,1159.922707,836.110828,NA,NA,5.73E-06,3.34E-06,NA,NA,0.001574412,5.00E-06
classCentral-1853,https://www.class-central.com/mooc/4868/coursera-marketing-analytics,classCentral,Coursera,Marketing,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1854,https://www.class-central.com/mooc/4899/coursera-the-power-of-markets-iii-input-markets-and-promoting-efficiency,classCentral,Coursera,Business Essentials,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1855,https://www.class-central.com/mooc/5037/coursera-understanding-clinical-research-behind-the-statistics,classCentral,Coursera,Medicine & Healthcare,Life Sciences,FALSE,TRUE,TRUE,TRUE,0.0,0.0,5.0,330.000000024,NA,NA,0,0,NA,NA,9.58E-07,8.29E-07,NA,NA,0,4.10E-18
classCentral-1856,https://www.class-central.com/mooc/5068/coursera-calculus-single-variable-part-2-differentiation,classCentral,Coursera,Math and Logic,Math and Logic,FALSE,FALSE,TRUE,TRUE,0.0,0.0,5.0,15.0,NA,NA,0,551,NA,NA,5.66E-06,3.35E-06,NA,NA,0,1.21E-05
classCentral-1857,https://www.class-central.com/mooc/5070/coursera-calculus-single-variable-part-4-applications,classCentral,Coursera,Math and Logic,Math and Logic,FALSE,TRUE,TRUE,TRUE,0.0,0.0,9.0,5.0,NA,NA,2,NA,NA,NA,5.68E-06,NA,NA,NA,0,NA
classCentral-1858,https://www.class-central.com/mooc/5549/coursera-international-hospitality-healthcare-services-marketing,classCentral,Coursera,Marketing,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1859,https://www.class-central.com/mooc/5532/coursera-principles-of-photo-composition-and-digital-image-post-production,classCentral,Coursera,Music and Art,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,3.33E-06,NA,NA,NA,4.10E-18
classCentral-1860,https://www.class-central.com/mooc/5474/coursera-advanced-algorithms-and-complexity,classCentral,Coursera,Algorithms,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1861,https://www.class-central.com/mooc/5479/coursera-algorithms-on-graphs,classCentral,Coursera,Algorithms,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1862,https://www.class-central.com/mooc/5513/coursera-engineering-maintainable-android-apps,classCentral,Coursera,Mobile and Web Development,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1863,https://www.class-central.com/mooc/5481/coursera-decision-making-and-scenarios,classCentral,Coursera,Business Essentials,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-1864,https://www.class-central.com/mooc/5455/coursera-introduction-to-imagemaking,classCentral,Coursera,Music and Art,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,10.0,NA,NA,NA,1662,NA,NA,NA,3.35E-06,NA,NA,NA,5.47E-18
