url,index,course_id,review_platform,title,provider,subject,area,school,published_time,effort_hours (per_week),level,price,enrollment_type,course_length
https://www.class-central.com/mooc/7235/edx-evidence-based-stakeholder-marketing,3556,classCentral-225,classCentral,Evidence-Based Stakeholder Marketing,edX,Business & Management,Business,Australian National University,4,9,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/968/edx-big-data-and-education,3557,classCentral-226,classCentral,Big Data and Education,edX,Data Analysis & Statistics,Data Science,Columbia University,1,8,Advanced,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8199/edx-how-to-code-complex-data,3558,classCentral-227,classCentral,How to Code: Complex Data,edX,Computer Science,Computer Science,The University of British Columbia,4,9,Introductory,125,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/926/edx-introduction-to-philosophy-god-knowledge-and-consciousness,3559,classCentral-228,classCentral,"Introduction to Philosophy: God, Knowledge and Consciousness",edX,Philosophy & Ethics,Arts and Humanities,Massachusetts Institute of Technology,1,5,Introductory,250,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/6358/edx-entrepreneurship-do-your-venture,3560,classCentral-229,classCentral,Entrepreneurship: DO Your Venture,edX,Business & Management,Business,Indian Institute of Management Bangalore,3,2.5,Intermediate,150,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7263/edx-global-marketing-strategy,3561,classCentral-230,classCentral,Global Marketing Strategy,edX,Business & Management,Business,Arizona State University,4,10,Advanced,249,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7093/edx-anatomy-musculoskeletal-and-integumentary-systems,3562,classCentral-231,classCentral,Anatomy: Musculoskeletal and Integumentary Systems,edX,Biology & Life Sciences,Life Sciences,University of Michigan,4,2.5,Introductory,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/5865/edx-sharks-global-biodiversity-biology-and-conservation,3563,classCentral-232,classCentral,"Sharks! Global Biodiversity, Biology, and Conservation",edX,Biology & Life Sciences,Life Sciences,Cornell University,3,5,Introductory,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/2534/edx-pre-university-calculus,3564,classCentral-233,classCentral,Pre-University Calculus,edX,Math,Math and Logic,Delft University of Technology,3,7,Introductory,50,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/1950/edx-improving-global-health-focusing-on-quality-and-safety,3565,classCentral-234,classCentral,Improving Global Health: Focusing on Quality and Safety,edX,Health & Safety,Life Sciences,Harvard University,2,3,Intermediate,99,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/7244/edx-improvement-science-in-education,3566,classCentral-235,classCentral,Improvement Science in Education,edX,Education & Teacher Training,Social Sciences,University of Michigan,4,3,Advanced,199,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/4807/edx-supply-chain-dynamics,3567,classCentral-236,classCentral,Supply Chain Dynamics,edX,Business & Management,Business,Massachusetts Institute of Technology,4,10,Advanced,150,FREE audit/Pay for certificate,13
https://www.class-central.com/mooc/3732/edx-on-ramp-to-ap-biology,3568,classCentral-237,classCentral,On Ramp to AP* Biology,edX,Biology & Life Sciences,Life Sciences,Weston High School,3,6.5,Introductory,50,FREE audit/Pay for certificate,2
https://www.class-central.com/mooc/3648/edx-human-anatomy,3569,classCentral-238,classCentral,Human Anatomy,edX,Biology & Life Sciences,Life Sciences,Hong Kong Polytechnic University,3,3,Introductory,50,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7298/edx-business-model-implementation,3570,classCentral-239,classCentral,Business Model Implementation,edX,Business & Management,Business,Delft University of Technology,4,3,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/6031/edx-reputation-management-in-a-digital-world,3571,classCentral-240,classCentral,Reputation Management in a Digital World,edX,Business & Management,Business,Curtin University,3,3.5,Intermediate,99,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/3552/edx-introduction-to-financial-and-management-accounting,3572,classCentral-241,classCentral,Introduction to Financial and Management Accounting,edX,Business & Management,Business,ACCA,3,4.5,Introductory,NA,NA,10
https://www.class-central.com/mooc/3553/edx-intermediate-financial-and-management-accounting,3573,classCentral-242,classCentral,Intermediate Financial and Management Accounting,edX,Business & Management,Business,ACCA,3,4.5,Introductory,NA,NA,10
https://www.class-central.com/mooc/6012/edx-optical-materials-and-devices,3574,classCentral-243,classCentral,Optical Materials and Devices,edX,Engineering,Physical Science and Engineering,Massachusetts Institute of Technology,3,10,Advanced,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/5897/edx-corporate-finance,3575,classCentral-244,classCentral,Corporate Finance,edX,Business & Management,Business,Indian Institute of Management Bangalore,4,2.5,Intermediate,150,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/8218/edx-data-models-and-decisions-in-business-analytics,3576,classCentral-245,classCentral,"Data, Models and Decisions in Business Analytics",edX,Business & Management,Business,Columbia University,4,9,Advanced,375,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/8203/edx-robotics-vision-intelligence-and-machine-learning,3577,classCentral-246,classCentral,Robotics: Vision Intelligence and Machine Learning,edX,Engineering,Physical Science and Engineering,University of Pennsylvania,4,9,Advanced,349,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/8196/edx-robotics-dynamics-and-control,3578,classCentral-247,classCentral,Robotics: Dynamics and Control,edX,Engineering,Physical Science and Engineering,University of Pennsylvania,4,9,Advanced,349,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/6257/edx-understanding-user-needs,3579,classCentral-248,classCentral,Understanding User Needs,edX,Computer Science,Computer Science,University of Michigan,4,3.5,Intermediate,99,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/7516/edx-digital-strategy-and-action,3580,classCentral-249,classCentral,Digital Strategy and Action,edX,Business & Management,Business,Babson College,4,5,Introductory,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/558/edx-agile-development-using-ruby-on-rails-advanced,3581,classCentral-250,classCentral,Agile Development Using Ruby on Rails - Advanced,edX,Computer Science,Computer Science,"University of California, Berkeley",0,10,Intermediate,99,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7872/edx-entrepreneurship-103-show-me-the-money,3582,classCentral-251,classCentral,Entrepreneurship 103: Show Me The Money,edX,Business & Management,Business,Massachusetts Institute of Technology,4,6,Introductory,500,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/2820/edx-journalism-for-social-change,3583,classCentral-252,classCentral,Journalism for Social Change,edX,Communication,Business,"University of California, Berkeley",2,3,Introductory,49,FREE audit/Pay for certificate,NA
https://www.class-central.com/mooc/7314/edx-android-developer-capstone-project-building-a-successful-android-app,3584,classCentral-253,classCentral,Android Developer Capstone Project: Building a Successful Android App,edX,Computer Science,Computer Science,Galileo University,4,9,Intermediate,200,FREE audit/Pay for certificate,3
https://www.class-central.com/mooc/7308/edx-ux-user-experience-capstone,3585,classCentral-254,classCentral,UX (User Experience) Capstone,edX,Design,Social Sciences,University of Michigan,4,4.5,Intermediate,249,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8169/edx-customer-centric-innovation,3586,classCentral-255,classCentral,Customer-Centric Innovation,edX,Business & Management,Business,RWTH Aachen University,4,7,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/6658/edx-video-game-design-teamwork-collaboration,3587,classCentral-256,classCentral,Video Game Design: Teamwork & Collaboration,edX,Computer Science,Computer Science,Rochester Institute of Technology,4,3,Introductory,49,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/7306/edx-social-work-practice-in-community-organization-management-and-policy-evaluation,3588,classCentral-257,classCentral,"Social Work Practice in Community Organization, Management and Policy/Evaluation",edX,Social Sciences,Social Sciences,University of Michigan,4,9,Advanced,199,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/7845/edx-cybersecurity-risk-management,3589,classCentral-258,classCentral,Cybersecurity Risk Management,edX,Computer Science,Computer Science,Rochester Institute of Technology,4,11,Advanced,150,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/7245/edx-case-studies-in-continuous-educational-improvement,3590,classCentral-259,classCentral,Case Studies in Continuous Educational Improvement,edX,Education & Teacher Training,Social Sciences,University of Michigan,4,3,Advanced,199,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/7302/edx-international-hospitality-luxury-management,3591,classCentral-260,classCentral,International Hospitality Luxury Management,edX,Business & Management,Business,Hong Kong Polytechnic University,4,7,Intermediate,150,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8219/edx-product-management-with-lean-agile-and-system-design-thinking,3592,classCentral-261,classCentral,"Product Management with Lean, Agile and System Design Thinking",edX,Business & Management,Business,Boston University,4,6,Advanced,200,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7270/edx-human-rights-activism-advocacy-and-change,3593,classCentral-262,classCentral,"Human Rights Activism, Advocacy and Change",edX,Social Sciences,Social Sciences,Curtin University,4,9,Advanced,300,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/8171/edx-software-testing-management,3594,classCentral-263,classCentral,Software Testing Management,edX,Computer Science,Computer Science,University System of Maryland,4,9,Introductory,249,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8160/edx-proteins-alignment-analysis-and-structure,3595,classCentral-264,classCentral,"Proteins: Alignment, Analysis and Structure",edX,Biology & Life Sciences,Life Sciences,University System of Maryland,4,9,Advanced,249,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8172/edx-cloud-computing-management,3596,classCentral-265,classCentral,Cloud Computing Management,edX,Computer Science,Computer Science,University System of Maryland,4,9,Intermediate,249,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/7207/edx-ap-english-literature-composition-part-1-stories,3597,classCentral-266,classCentral,AP¢ç English Literature & Composition ? Part 1: Stories,edX,Literature,Arts and Humanities,"University of California, Berkeley",4,4.5,Introductory,NA,FREE audit/Pay for certificate,7
https://www.class-central.com/mooc/8178/edx-instructional-design-models,3598,classCentral-267,classCentral,Instructional Design Models,edX,Education & Teacher Training,Social Sciences,University System of Maryland,4,5,Intermediate,199,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/4901/edx-parcerias-publico-privadas-para-o-desenvolvimento-implementando-solucoes-no-brasil,3599,classCentral-268,classCentral,Parcerias P?blico Privadas para o Desenvolvimento: Implementando Solu??es no Brasil,edX,Economics & Finance,Business,IDB ( Inter-American Development Bank ),3,6,Intermediate,25,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/7274/edx-people-management-for-entrepreneurs,3600,classCentral-269,classCentral,People Management for Entrepreneurs,edX,Business & Management,Business,Indian Institute of Management Bangalore,4,4.5,Intermediate,150,FREE audit/Pay for certificate,7
https://www.class-central.com/mooc/7236/edx-evidence-based-management-foundations,3601,classCentral-270,classCentral,Evidence-Based Management Foundations,edX,Business & Management,Business,Australian National University,4,9,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/3501/edx-western-civilization-ancient-and-medieval-europe,3602,classCentral-271,classCentral,Western Civilization: Ancient and Medieval Europe,edX,History,Arts and Humanities,Arizona State University,3,18,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/4070/edx-technological-social-and-sustainable-systems,3603,classCentral-272,classCentral,"Technological, Social, and Sustainable Systems",edX,Engineering,Physical Science and Engineering,Arizona State University,3,18,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/6362/edx-macroeconomic-principles,3604,classCentral-273,classCentral,Macroeconomic Principles,edX,Economics & Finance,Business,Arizona State University,4,18,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/6250/edx-ux-research-surveys,3605,classCentral-274,classCentral,UX Research Surveys,edX,Computer Science,Computer Science,University of Michigan,4,3.5,Intermediate,99,FREE audit/Pay for certificate,3
https://www.class-central.com/mooc/7402/edx-molecular-biology-part-3-rna-processing-and-translation,3606,classCentral-275,classCentral,Molecular Biology ? Part 3: RNA Processing and Translation,edX,Biology & Life Sciences,Life Sciences,Massachusetts Institute of Technology,4,6,Advanced,50,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8200/edx-software-construction-data-abstraction,3607,classCentral-276,classCentral,Software Construction: Data Abstraction,edX,Computer Science,Computer Science,The University of British Columbia,4,9,Introductory,125,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/6028/edx-magnetic-materials-and-devices,3608,classCentral-277,classCentral,Magnetic Materials and Devices,edX,Engineering,Physical Science and Engineering,Massachusetts Institute of Technology,4,10,Advanced,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/7261/edx-critical-development-perspectives,3609,classCentral-278,classCentral,Critical Development Perspectives,edX,Social Sciences,Social Sciences,University of Queensland,4,11,Advanced,150,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/8223/edx-computing-for-data-analysis,3610,classCentral-279,classCentral,Computing for Data Analysis,edX,Data Analysis & Statistics,Data Science,Georgia Institute of Technology,4,7.5,Advanced,NA,NA,15
https://www.class-central.com/mooc/7094/edx-anatomy-cardiovascular-urinary-and-respiratory-systems,3611,classCentral-280,classCentral,"Anatomy: Cardiovascular, Urinary, and Respiratory Systems",edX,Biology & Life Sciences,Life Sciences,University of Michigan,4,2.5,Introductory,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/7289/edx-international-project-management,3612,classCentral-281,classCentral,International Project Management,edX,Business & Management,Business,Rochester Institute of Technology,4,10,Advanced,150,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/8245/edx-understanding-alzheimer-s-disease-a-molecular-and-genetic-approach,3613,classCentral-282,classCentral,Understanding Alzheimer¡¯s Disease: A Molecular and Genetic Approach,edX,Biology & Life Sciences,Life Sciences,The University of Texas at San Antonio,4,2.5,Intermediate,99,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7287/edx-project-management-life-cycle,3614,classCentral-283,classCentral,Project Management Life Cycle,edX,Business & Management,Business,Rochester Institute of Technology,4,10,Intermediate,150,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/7246/edx-leading-educational-innovation-and-improvement-capstone,3615,classCentral-284,classCentral,Leading Educational Innovation and Improvement Capstone,edX,Education & Teacher Training,Social Sciences,University of Michigan,4,3,Advanced,249,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8247/edx-introduction-to-ap-human-geography,3616,classCentral-285,classCentral,Introduction to AP* Human Geography,edX,Social Sciences,Social Sciences,The University of Texas at Austin,4,2.5,Introductory,49,FREE audit/Pay for certificate,14
https://www.class-central.com/mooc/6494/edx-real-time-bluetooth-networks-shape-the-world,3617,classCentral-286,classCentral,Real-Time Bluetooth Networks - Shape the World,edX,Computer Science,Computer Science,The University of Texas at Austin,4,10,Intermediate,99,FREE audit/Pay for certificate,13
https://www.class-central.com/mooc/8170/edx-buyer-behaviour-and-analysis,3618,classCentral-287,classCentral,Buyer Behaviour and Analysis,edX,Business & Management,Business,Curtin University,4,9,Advanced,199,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/7335/edx-managing-human-resources-in-the-hospitality-and-tourism-industry,3619,classCentral-288,classCentral,Managing Human Resources in the Hospitality and Tourism Industry,edX,Business & Management,Business,Hong Kong Polytechnic University,4,7,Intermediate,150,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/6570/edx-sustainable-energy-design-a-renewable-future,3620,classCentral-289,classCentral,Sustainable Energy: Design a Renewable Future,edX,Energy & Earth Sciences,Physical Science and Engineering,Delft University of Technology,4,6,Intermediate,49,FREE audit/Pay for certificate,9
https://www.class-central.com/mooc/8090/edx-deciphering-secrets-unlocking-the-manuscripts-of-medieval-toledo-spain,3621,classCentral-290,classCentral,Deciphering Secrets: Unlocking the Manuscripts of Medieval Toledo (Spain),edX,History,Arts and Humanities,Universidad Carlos iii de Madrid,4,2.5,Introductory,50,FREE audit/Pay for certificate,7
https://www.class-central.com/mooc/8177/edx-solar-energy-photovoltaic-pv-technologies,3622,classCentral-291,classCentral,Solar Energy: Photovoltaic (PV) Technologies,edX,Engineering,Physical Science and Engineering,Delft University of Technology,4,10,Advanced,250,FREE audit/Pay for certificate,11
https://www.class-central.com/mooc/7310/edx-advanced-biobased-conversion,3623,classCentral-292,classCentral,Advanced Biobased Conversion,edX,Chemistry,Physical Science and Engineering,Wageningen University,4,15,Advanced,199,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/4067/edx-supply-chain-design,3624,classCentral-293,classCentral,Supply Chain Design,edX,Engineering,Physical Science and Engineering,Massachusetts Institute of Technology,3,10,Advanced,150,FREE audit/Pay for certificate,13
https://www.class-central.com/mooc/8161/edx-computational-thinking-and-big-data,3625,classCentral-294,classCentral,Computational Thinking and Big Data,edX,Computer Science,Computer Science,University of Adelaide,4,9,Introductory,150,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/8206/edx-business-analytics-theory-and-practice,3626,classCentral-295,classCentral,Business Analytics: Theory and Practice,edX,Business & Management,Business,Columbia University,4,9,Intermediate,375,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/8214/edx-marketing-analytics,3627,classCentral-296,classCentral,Marketing Analytics,edX,Business & Management,Business,Columbia University,4,9,Advanced,375,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/6657/edx-gameplay-programming-for-video-game-designers,3628,classCentral-297,classCentral,Gameplay Programming for Video Game Designers,edX,Computer Science,Computer Science,Rochester Institute of Technology,4,3,Introductory,49,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/7875/edx-hong-kong-cinema-through-a-global-lens,3629,classCentral-298,classCentral,Hong Kong Cinema through a Global Lens | îïÏ¹ûùù»îÜúÅùû?ç¯,edX,Humanities,Language Learning,NA,4,4.5,Introductory,50,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8184/edx-innovation-creativity-management,3630,classCentral-299,classCentral,Innovation & Creativity Management,edX,Business & Management,Business,RWTH Aachen University,4,7,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/6367/edx-supply-chain-analytics,3631,classCentral-300,classCentral,Supply Chain Analytics,edX,Business & Management,Business,Massachusetts Institute of Technology,4,10,Introductory,150,FREE audit/Pay for certificate,13
https://www.class-central.com/mooc/8220/edx-platform-strategy-for-business,3632,classCentral-301,classCentral,Platform Strategy for Business,edX,Business & Management,Business,Boston University,4,6,Intermediate,200,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7237/edx-evidence-based-global-management,3633,classCentral-302,classCentral,Evidence-Based Global Management,edX,Business & Management,Business,Australian National University,4,9,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/6366/edx-supply-chain-technology-and-systems,3634,classCentral-303,classCentral,Supply Chain Technology and Systems,edX,Business & Management,Business,Massachusetts Institute of Technology,4,10,Advanced,150,FREE audit/Pay for certificate,11
https://www.class-central.com/mooc/2298/edx-paradigms-of-computer-programming-fundamentals,3635,classCentral-304,classCentral,Paradigms of Computer Programming ? Fundamentals,edX,Computer Science,Computer Science,Universit? catholique de Louvain,2,4,Advanced,50,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/6249/edx-ux-research-at-scale-analytics-and-online-experiments,3636,classCentral-305,classCentral,UX Research at Scale: Analytics and Online Experiments,edX,Computer Science,Computer Science,University of Michigan,4,3.5,Intermediate,99,FREE audit/Pay for certificate,3
https://www.class-central.com/mooc/5317/edx-image-ability-visualizing-the-unimaginable,3637,classCentral-306,classCentral,IMAGE | ABILITY - Visualizing the Unimaginable,edX,Communication,Business,Delft University of Technology,3,3.5,Introductory,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7858/edx-network-security,3638,classCentral-307,classCentral,Network Security,edX,Computer Science,Computer Science,Rochester Institute of Technology,4,11,Advanced,150,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/7206/edx-ap-english-literature-composition-part-2-poems,3639,classCentral-308,classCentral,AP¢ç English Literature & Composition ? Part 2: Poems,edX,Literature,Arts and Humanities,"University of California, Berkeley",4,4.5,Introductory,NA,FREE audit/Pay for certificate,7
https://www.class-central.com/mooc/8213/edx-statistics-and-probability-in-data-science-using-python,3640,classCentral-309,classCentral,Statistics and Probability in Data Science using Python,edX,Data Analysis & Statistics,Data Science,"University of California, San Diego",4,9,Introductory,350,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/7259/edx-international-investment-law,3641,classCentral-310,classCentral,International Investment Law,edX,Law,Social Sciences,Universit? catholique de Louvain,4,7,Advanced,150,FREE audit/Pay for certificate,7
https://www.class-central.com/mooc/7297/edx-business-model-metrics-and-advanced-tools,3642,classCentral-311,classCentral,Business Model Metrics and Advanced Tools,edX,Business & Management,Business,Delft University of Technology,4,3,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/7398/edx-optimizing-performance-for-sql-based-applications,3643,classCentral-312,classCentral,Optimizing Performance for SQL Based Applications,edX,Computer Science,Computer Science,Microsoft,4,2.5,Intermediate,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/8421/edx-introduction-to-open-education,3644,classCentral-313,classCentral,Introduction to Open Education,edX,Education & Teacher Training,Social Sciences,University of Texas Arlington,4,4,Introductory,59,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8204/edx-robotics-locomotion-engineering,3645,classCentral-314,classCentral,Robotics: Locomotion Engineering,edX,Engineering,Physical Science and Engineering,University of Pennsylvania,4,9,Advanced,349,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/8181/edx-cloud-computing-infrastructure,3646,classCentral-315,classCentral,Cloud Computing Infrastructure,edX,Computer Science,Computer Science,University System of Maryland,4,9,Intermediate,249,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8163/edx-statistical-analysis-in-bioinformatics,3647,classCentral-316,classCentral,Statistical Analysis in Bioinformatics,edX,Biology & Life Sciences,Life Sciences,University System of Maryland,4,9,Advanced,249,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8183/edx-instructional-design-digital-media-new-tools-and-technology,3648,classCentral-317,classCentral,"Instructional Design: Digital Media, New Tools and Technology",edX,Education & Teacher Training,Social Sciences,University System of Maryland,4,4.5,Intermediate,199,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8180/edx-formal-software-verification,3649,classCentral-318,classCentral,Formal Software Verification,edX,Computer Science,Computer Science,University System of Maryland,4,9,Introductory,249,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/6421/edx-project-management-of-engineering-projects-preparing-for-success,3650,classCentral-319,classCentral,Project Management of Engineering Projects: Preparing for Success,edX,Business & Management,Business,Delft University of Technology,4,5,Intermediate,49,FREE audit/Pay for certificate,7
https://www.class-central.com/mooc/5929/edx-strategic-management,3651,classCentral-320,classCentral,Strategic Management,edX,Business & Management,Business,Indian Institute of Management Bangalore,4,4,Introductory,150,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/4069/edx-introduction-to-health-and-wellness,3652,classCentral-321,classCentral,Introduction to Health and Wellness,edX,Health & Safety,Life Sciences,Arizona State University,3,18,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/6656/edx-english-composition-research-and-writing,3653,classCentral-322,classCentral,English Composition: Research and Writing,edX,Communication,Business,Arizona State University,4,18,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8201/edx-software-construction-object-oriented-design,3654,classCentral-323,classCentral,Software Construction: Object-Oriented Design,edX,Computer Science,Computer Science,The University of British Columbia,4,9,Intermediate,125,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8372/edx-railway-engineering-an-integral-approach,3655,classCentral-324,classCentral,Railway Engineering: An Integral Approach,edX,Engineering,Physical Science and Engineering,Delft University of Technology,4,5,Introductory,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8393/edx-the-science-and-practice-of-yoga,3656,classCentral-325,classCentral,The Science and Practice of Yoga,edX,Health & Safety,Life Sciences,University of Texas Arlington,4,3.5,Introductory,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/2103/edx-industrial-biotechnology,3657,classCentral-326,classCentral,Industrial Biotechnology,edX,Biology & Life Sciences,Life Sciences,Delft University of Technology,2,8,Intermediate,50,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/2851/edx-reconciliation-through-indigenous-education,3658,classCentral-327,classCentral,Reconciliation Through Indigenous Education,edX,Education & Teacher Training,Social Sciences,The University of British Columbia,2,3,Intermediate,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7311/edx-circular-economy,3659,classCentral-328,classCentral,Circular Economy,edX,Business & Management,Business,Wageningen University,4,17.5,Advanced,199,FREE audit/Pay for certificate,9
https://www.class-central.com/mooc/8156/edx-big-data-fundamentals,3660,classCentral-329,classCentral,Big Data Fundamentals,edX,Computer Science,Computer Science,University of Adelaide,4,9,Introductory,150,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/5258/edx-people-management,3661,classCentral-330,classCentral,People Management,edX,Business & Management,Business,Indian Institute of Management Bangalore,3,4,Introductory,150,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/6720/edx-video-game-design-history,3662,classCentral-331,classCentral,Video Game Design History,edX,Computer Science,Computer Science,Rochester Institute of Technology,4,3,Introductory,49,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/7095/edx-anatomy-human-neuroanatomy,3663,classCentral-332,classCentral,Anatomy: Human Neuroanatomy,edX,Biology & Life Sciences,Life Sciences,University of Michigan,4,3.5,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/7304/edx-social-work-research,3664,classCentral-333,classCentral,Social Work: Research,edX,Social Sciences,Social Sciences,University of Michigan,4,9,Advanced,199,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/2648/edx-calculus-1b-integration,3665,classCentral-334,classCentral,Calculus 1B: Integration,edX,Math,Math and Logic,Massachusetts Institute of Technology,3,7.5,Intermediate,99,FREE audit/Pay for certificate,13
https://www.class-central.com/mooc/7238/edx-evidence-based-technology-management,3666,classCentral-335,classCentral,Evidence-Based Technology Management,edX,Business & Management,Business,Australian National University,4,9,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/2630/edx-paradigms-of-computer-programming-abstraction-and-concurrency,3667,classCentral-336,classCentral,Paradigms of Computer Programming ? Abstraction and Concurrency,edX,Computer Science,Computer Science,Universit? catholique de Louvain,2,4,Advanced,50,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8211/edx-leading-in-the-digital-age,3668,classCentral-337,classCentral,Leading in the Digital Age,edX,Business & Management,Business,Boston University,4,2.5,Intermediate,200,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8212/edx-social-media-marketing,3669,classCentral-338,classCentral,Social Media Marketing,edX,Business & Management,Business,Boston University,4,4,Advanced,200,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8175/edx-thinking-acting-like-an-entrepreneur,3670,classCentral-339,classCentral,Thinking & Acting like an Entrepreneur,edX,Business & Management,Business,RWTH Aachen University,4,7,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7873/edx-cybersecurity-capstone,3671,classCentral-340,classCentral,Cybersecurity Capstone,edX,Computer Science,Computer Science,Rochester Institute of Technology,4,11,Advanced,600,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8188/edx-solar-energy-photovoltaic-pv-systems,3672,classCentral-341,classCentral,Solar Energy: Photovoltaic (PV) Systems,edX,Engineering,Physical Science and Engineering,RWTH Aachen University,4,10,Advanced,250,FREE audit/Pay for certificate,11
https://www.class-central.com/mooc/8158/edx-big-data-analytics,3673,classCentral-342,classCentral,Big Data Analytics,edX,Computer Science,Computer Science,University of Adelaide,4,9,Introductory,150,FREE audit/Pay for certificate,10
