url,subject,area
78589,Business & Management,Business
78606,Engineering,Physical Science and Engineering
78860,Communication,Business
80163,Communication,Business
80164,Social Sciences,Social Sciences
80611,Business & Management,Business
80768,Business & Management,Business
80844,Data Analysis & Statistics,Data Science
80895,Math and Logic,Math and Logic
80961,Language,Language Learning
81056,Data Analysis & Statistics,Data Science
81719,Communication,Business
81878,Health & Safety,Life Sciences
82101,Computer Science,Computer Science
82175,Business & Management,Business
82602,Literature,Arts and Humanities
82610,Education & Teacher Training,Social Sciences
82886,Economics & Finance,Business
82896,Philosophy & Ethics,Arts and Humanities
83014,Computer Science,Computer Science
83015,Data Analysis & Statistics,Data Science
83107,Physics,Physical Science and Engineering
83108,Data Analysis & Statistics,Data Science
83109,Data Analysis & Statistics,Data Science
83111,Computer Science,Computer Science
83116,Biology & Life Sciences,Life Sciences
83277,Computer Science,Computer Science
83786,Engineering,Physical Science and Engineering
83882,Social Sciences,Social Sciences
84021,Computer Science,Computer Science
88626,Biology & Life Sciences,Life Sciences
88693,Business & Management,Business
88868,Education & Teacher Training,Social Sciences
89710,Computer Science,Computer Science
89756,Engineering,Physical Science and Engineering
90812,Computer Science,Computer Science
90813,Computer Science,Computer Science
90815,Computer Science,Computer Science
92727,History,Arts and Humanities
75447,History,Arts and Humanities
69848,Computer Science,Computer Science
80166,Engineering,Physical Science and Engineering
36480,Biology & Life Sciences,Life Sciences
66271,Social Sciences,Social Sciences
14421,History,Arts and Humanities
80170,Economics & Finance,Business
86960,Communication,Business
82884,Economics & Finance,Business
41391,Art & Culture,Arts and Humanities
86958,History,Arts and Humanities
16427,Science,Physical Science and Engineering
80336,Education & Teacher Training,Social Sciences
83221,Business & Management,Business
84080,Engineering,Physical Science and Engineering
42214,Humanities,Language Learning
86956,Social Sciences,Social Sciences
69215,Computer Science,Computer Science
67561,Business & Management,Business
70676,Engineering,Physical Science and Engineering
46956,Language,Language Learning
68048,Biology & Life Sciences,Life Sciences
78581,Social Sciences,Social Sciences
80613,Business & Management,Business
20343,Ethics,Arts and Humanities
75538,Science,Physical Science and Engineering
81645,Economics & Finance,Business
70679,Computer Science,Computer Science
67563,Business & Management,Business
65188,Computer Science,Computer Science
83422,Communication,Business
45244,History,Arts and Humanities
69534,Computer Science,Computer Science
45478,Business & Management,Business
69241,Computer Science,Computer Science
47679,Art & Culture,Arts and Humanities
75458,Biology & Life Sciences,Life Sciences
41555,Humanities,Language Learning
67525,Design,Social Sciences
83975,Art & Culture,Arts and Humanities
14131,Math,Math and Logic
83201,Computer Science,Computer Science
70217,Computer Science,Computer Science
48836,Economics & Finance,Business
82609,Biology & Life Sciences,Life Sciences
69246,Economics & Finance,Business
46982,Math,Math and Logic
83207,Computer Science,Computer Science
75388,Biology & Life Sciences,Life Sciences
24898,History,Arts and Humanities
83013,Computer Science,Computer Science
83019,Communication,Business
69881,Engineering,Physical Science and Engineering
83121,Business & Management,Business
78627,Business & Management,Business
82882,Data Analysis & Statistics,Data Science
65203,Engineering,Physical Science and Engineering
81490,Health & Safety,Life Sciences
78604,Social Sciences,Social Sciences
80769,Computer Science,Computer Science
78580,Business & Management,Business
78570,Social Sciences,Social Sciences
89904,Economics & Finance,Business
69277,Data Analysis & Statistics,Data Science
16432,Biology & Life Sciences,Life Sciences
34707,Chemistry,Physical Science and Engineering
29194,Communication,Business
83209,Social Sciences,Social Sciences
81718,Computer Science,Computer Science
46988,Engineering,Physical Science and Engineering
71656,Business & Management,Business
49846,Literature,Arts and Humanities
68042,Music,Arts and Humanities
69269,Biology & Life Sciences,Life Sciences
45329,Education & Teacher Training,Social Sciences
71509,Physics,Physical Science and Engineering
68053,Engineering,Physical Science and Engineering
29733,Electronics,Physical Science and Engineering
14383,Physics,Physical Science and Engineering
66272,Economics & Finance,Business
89757,Engineering,Physical Science and Engineering
45210,Computer Science,Computer Science
45171,Computer Science,Computer Science
71385,Business & Management,Business
45241,Art & Culture,Arts and Humanities
48075,Computer Science,Computer Science
65211,Business & Management,Business
36355,Literature,Arts and Humanities
36411,Humanities,Language Learning
69253,Economics & Finance,Business
27189,Physics,Physical Science and Engineering
46983,Math,Math and Logic
46957,Economics & Finance,Business
47757,Physics,Physical Science and Engineering
78946,Education & Teacher Training,Social Sciences
81881,Business & Management,Business
80765,Computer Science,Computer Science
83212,Medicine,Life Sciences
69894,Computer Science,Computer Science
35400,Math,Math and Logic
84284,Physics,Physical Science and Engineering
81875,Computer Science,Computer Science
80160,Computer Science,Computer Science
83276,Computer Science,Computer Science
68073,Business & Management,Business
49845,Business & Management,Business
81882,Business & Management,Business
83785,Computer Science,Computer Science
69540,Data Analysis & Statistics,Data Science
83280,Computer Science,Computer Science
83974,Computer Science,Computer Science
87224,Computer Science,Computer Science
81427,Education & Teacher Training,Social Sciences
46950,Computer Science,Computer Science
71657,Business & Management,Business
83282,Computer Science,Computer Science
84123,Engineering,Physical Science and Engineering
88631,Physics,Physical Science and Engineering
89755,Computer Science,Computer Science
92958,Computer Science,Computer Science
69217,Computer Science,Computer Science
83206,Data Analysis & Statistics,Data Science
89709,Computer Science,Computer Science
89712,Computer Science,Computer Science
92961,Food & Nutrition,Life Sciences
90807,Economics & Finance,Business
41389,Engineering,Physical Science and Engineering
51555,Art & Culture,Arts and Humanities
65177,Humanities,Language Learning
90808,Social Sciences,Social Sciences
80335,Education & Teacher Training,Social Sciences
82874,Computer Science,Computer Science
83023,Computer Science,Computer Science
65213,Data Analysis & Statistics,Data Science
83020,Economics & Finance,Business
65210,Humanities,Language Learning
81576,Computer Science,Computer Science
78795,Computer Science,Computer Science
69867,Medicine,Life Sciences
75551,Computer Science,Computer Science
83279,Computer Science,Computer Science
83550,Computer Science,Computer Science
47758,Computer Science,Computer Science
47055,Electronics,Physical Science and Engineering
65209,Education & Teacher Training,Social Sciences
89902,Economics & Finance,Business
84081,Engineering,Physical Science and Engineering
20224,Business & Management,Business
92818,Computer Science,Computer Science
45458,Data Analysis & Statistics,Data Science
28422,Social Sciences,Social Sciences
92821,Architecture,Physical Science and Engineering
41554,Law,Social Sciences
48090,Physics,Physical Science and Engineering
69541,Computer Science,Computer Science
36396,Computer Science,Computer Science
45451,Computer Science,Computer Science
86837,Business & Management,Business
71694,Education & Teacher Training,Social Sciences
84128,Education & Teacher Training,Social Sciences
41168,Physics,Physical Science and Engineering
47032,Education & Teacher Training,Social Sciences
82877,Biology & Life Sciences,Life Sciences
71381,Engineering,Physical Science and Engineering
71658,Humanities,Language Learning
71722,Computer Science,Computer Science
14088,Engineering,Physical Science and Engineering
65206,Philosophy & Ethics,Arts and Humanities
83926,Physics,Physical Science and Engineering
78610,Business & Management,Business
70252,Computer Science,Computer Science
71517,Business & Management,Business
83122,Business & Management,Business
29204,Physics,Physical Science and Engineering
71650,Physics,Physical Science and Engineering
89708,Computer Science,Computer Science
89905,Economics & Finance,Business
81883,Business & Management,Business
75267,Physics,Physical Science and Engineering
75238,Physics,Physical Science and Engineering
89770,Economics & Finance,Business
65175,Computer Science,Computer Science
51493,Computer Science,Computer Science
89901,Economics & Finance,Business
89767,Economics & Finance,Business
67555,Science,Physical Science and Engineering
81884,Business & Management,Business
86959,Social Sciences,Social Sciences
89714,Computer Science,Computer Science
89906,Economics & Finance,Business
34609,Business & Management,Business
81652,Business & Management,Business
89009,Computer Science,Computer Science
71651,Engineering,Physical Science and Engineering
84175,Business & Management,Business
92723,Computer Science,Computer Science
90803,Economics & Finance,Business
92820,Computer Science,Computer Science
68040,Economics & Finance,Business
83278,Medicine,Life Sciences
112268,Computer Science,Computer Science
81578,Computer Science,Computer Science
83202,Computer Science,Computer Science
81429,Computer Science,Computer Science
93109,Social Sciences,Social Sciences
50003,Business & Management,Business
65227,Humanities,Language Learning
92962,Food & Nutrition,Life Sciences
112748,Computer Science,Computer Science
80845,Data Analysis & Statistics,Data Science
92913,Math,Math and Logic
90856,Computer Science,Computer Science
84001,Environmental Studies,Physical Science and Engineering
70247,Computer Science,Computer Science
71613,Physics,Physical Science and Engineering
112267,Computer Science,Computer Science
68045,Economics & Finance,Business
83549,Computer Science,Computer Science
88694,Law,Social Sciences
88813,Engineering,Physical Science and Engineering
69851,History,Arts and Humanities
51348,Language,Language Learning
80960,Data Analysis & Statistics,Data Science
82897,Computer Science,Computer Science
67547,Education & Teacher Training,Social Sciences
78575,Business & Management,Business
65226,Biology & Life Sciences,Life Sciences
78563,Business & Management,Business
23416,Chemistry,Physical Science and Engineering
70246,Business & Management,Business
69223,Physics,Physical Science and Engineering
69879,Energy & Earth Sciences,Physical Science and Engineering
83213,Business & Management,Business
71723,Science,Physical Science and Engineering
69978,Business & Management,Business
49838,Medicine,Life Sciences
69273,Food & Nutrition,Life Sciences
46935,Science,Physical Science and Engineering
