"","V1","V2","V3","V4"
"result.11618","Computer Science","Social Sciences","Life Sciences","Business"
"result.11619","Computer Science","Social Sciences","Life Sciences","Data Science"
"result.11620","Computer Science","Social Sciences","Life Sciences","Life Sciences"
"result.11621","Computer Science","Social Sciences","Life Sciences","Business"
"result.11622","Computer Science","Social Sciences","Life Sciences","Language Learning"
"result.11623","Computer Science","Social Sciences","Life Sciences","Arts and Humanities"
"result.11624","Computer Science","Social Sciences","Life Sciences","Business"
"result.11625","Computer Science","Social Sciences","Life Sciences","Data Science"
"result.11626","Computer Science","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.11627","Computer Science","Social Sciences","Life Sciences","Computer Science"
"result.11628","Computer Science","Social Sciences","Life Sciences","Social Sciences"
"result.11629","Computer Science","Social Sciences","Business","Data Science"
"result.11630","Computer Science","Social Sciences","Business","Life Sciences"
"result.11631","Computer Science","Social Sciences","Business","Business"
"result.11632","Computer Science","Social Sciences","Business","Language Learning"
"result.11633","Computer Science","Social Sciences","Business","Arts and Humanities"
"result.11634","Computer Science","Social Sciences","Business","Business"
"result.11635","Computer Science","Social Sciences","Business","Data Science"
"result.11636","Computer Science","Social Sciences","Business","Physical Science and Engineering"
"result.11637","Computer Science","Social Sciences","Business","Computer Science"
"result.11638","Computer Science","Social Sciences","Business","Social Sciences"
"result.11639","Computer Science","Social Sciences","Data Science","Life Sciences"
"result.11640","Computer Science","Social Sciences","Data Science","Business"
"result.11641","Computer Science","Social Sciences","Data Science","Language Learning"
"result.11642","Computer Science","Social Sciences","Data Science","Arts and Humanities"
"result.11643","Computer Science","Social Sciences","Data Science","Business"
"result.11644","Computer Science","Social Sciences","Data Science","Data Science"
"result.11645","Computer Science","Social Sciences","Data Science","Physical Science and Engineering"
"result.11646","Computer Science","Social Sciences","Data Science","Computer Science"
"result.11647","Computer Science","Social Sciences","Data Science","Social Sciences"
"result.11648","Computer Science","Social Sciences","Life Sciences","Business"
"result.11649","Computer Science","Social Sciences","Life Sciences","Language Learning"
"result.11650","Computer Science","Social Sciences","Life Sciences","Arts and Humanities"
"result.11651","Computer Science","Social Sciences","Life Sciences","Business"
"result.11652","Computer Science","Social Sciences","Life Sciences","Data Science"
"result.11653","Computer Science","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.11654","Computer Science","Social Sciences","Life Sciences","Computer Science"
"result.11655","Computer Science","Social Sciences","Life Sciences","Social Sciences"
"result.11656","Computer Science","Social Sciences","Business","Language Learning"
"result.11657","Computer Science","Social Sciences","Business","Arts and Humanities"
"result.11658","Computer Science","Social Sciences","Business","Business"
"result.11659","Computer Science","Social Sciences","Business","Data Science"
"result.11660","Computer Science","Social Sciences","Business","Physical Science and Engineering"
"result.11661","Computer Science","Social Sciences","Business","Computer Science"
"result.11662","Computer Science","Social Sciences","Business","Social Sciences"
"result.11663","Computer Science","Social Sciences","Language Learning","Arts and Humanities"
"result.11664","Computer Science","Social Sciences","Language Learning","Business"
"result.11665","Computer Science","Social Sciences","Language Learning","Data Science"
"result.11666","Computer Science","Social Sciences","Language Learning","Physical Science and Engineering"
"result.11667","Computer Science","Social Sciences","Language Learning","Computer Science"
"result.11668","Computer Science","Social Sciences","Language Learning","Social Sciences"
"result.11669","Computer Science","Social Sciences","Arts and Humanities","Business"
"result.11670","Computer Science","Social Sciences","Arts and Humanities","Data Science"
"result.11671","Computer Science","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.11672","Computer Science","Social Sciences","Arts and Humanities","Computer Science"
"result.11673","Computer Science","Social Sciences","Arts and Humanities","Social Sciences"
"result.11674","Computer Science","Social Sciences","Business","Data Science"
"result.11675","Computer Science","Social Sciences","Business","Physical Science and Engineering"
"result.11676","Computer Science","Social Sciences","Business","Computer Science"
"result.11677","Computer Science","Social Sciences","Business","Social Sciences"
"result.11678","Computer Science","Social Sciences","Data Science","Physical Science and Engineering"
"result.11679","Computer Science","Social Sciences","Data Science","Computer Science"
"result.11680","Computer Science","Social Sciences","Data Science","Social Sciences"
"result.11681","Computer Science","Social Sciences","Physical Science and Engineering","Computer Science"
"result.11682","Computer Science","Social Sciences","Physical Science and Engineering","Social Sciences"
"result.11683","Computer Science","Social Sciences","Computer Science","Social Sciences"
"result.11684","Computer Science","Life Sciences","Data Science","Data Science"
"result.11685","Computer Science","Life Sciences","Data Science","Computer Science"
"result.11686","Computer Science","Life Sciences","Data Science","Business"
"result.11687","Computer Science","Life Sciences","Data Science","Computer Science"
"result.11688","Computer Science","Life Sciences","Data Science","Data Science"
"result.11689","Computer Science","Life Sciences","Data Science","Social Sciences"
"result.11690","Computer Science","Life Sciences","Data Science","Business"
"result.11691","Computer Science","Life Sciences","Data Science",NA
"result.11692","Computer Science","Life Sciences","Data Science","Business"
"result.11693","Computer Science","Life Sciences","Data Science","Computer Science"
"result.11694","Computer Science","Life Sciences","Data Science","Life Sciences"
"result.11695","Computer Science","Life Sciences","Data Science","Business"
"result.11696","Computer Science","Life Sciences","Data Science","Data Science"
"result.11697","Computer Science","Life Sciences","Data Science","Life Sciences"
"result.11698","Computer Science","Life Sciences","Data Science","Business"
"result.11699","Computer Science","Life Sciences","Data Science","Language Learning"
"result.11700","Computer Science","Life Sciences","Data Science","Arts and Humanities"
"result.11701","Computer Science","Life Sciences","Data Science","Business"
"result.11702","Computer Science","Life Sciences","Data Science","Data Science"
"result.11703","Computer Science","Life Sciences","Data Science","Physical Science and Engineering"
"result.11704","Computer Science","Life Sciences","Data Science","Computer Science"
"result.11705","Computer Science","Life Sciences","Data Science","Social Sciences"
"result.11706","Computer Science","Life Sciences","Data Science","Computer Science"
